ID,TagID,TAG_TYPE,TAG_NUM,CRUISE,VESSEL,HAUL,CAPTURE_TIME,REL_TIME_LOCAL,REL_TIME_UTC,REL_LATDD,REL_LONGDD,REL_REGION,REL_LENGTH
1074,117_conv,floy,131254,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,95
1075,118_conv,floy,131256,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,76
1076,119_conv,floy,131258,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,80
1077,120_conv,floy,131260,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,75
1078,121_conv,floy,131263,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,81
1079,122_conv,floy,131265,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,83
1080,123_conv,floy,131267,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,84
1081,124_conv,floy,131269,202101_PCT,420,14,,3/19/2021,3/19/2021,55.24861111,-160.1075,WGOA,73
1082,125_conv,floy,131272,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,69
1083,126_conv,floy,131274,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,76
1084,127_conv,floy,131276,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,89
1085,128_conv,floy,131278,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,71
1086,129_conv,floy,131280,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,65
1087,130_conv,floy,131283,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,73
1088,131_conv,floy,131285,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,76
1089,132_conv,floy,131288,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,82
1090,133_conv,floy,131290,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,84
1091,134_conv,floy,131292,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,89
1092,135_conv,floy,131294,202101_PCT,420,15,,3/19/2021,3/19/2021,55.24638889,-160.1036111,WGOA,84
1093,136_conv,floy,131296,202101_PCT,420,16,,3/20/2021,3/20/2021,54.73611111,-163.0080556,WGOA,64
1094,137_conv,floy,131298,202101_PCT,420,16,,3/20/2021,3/20/2021,54.73611111,-163.0080556,WGOA,70
1095,138_conv,floy,131300,202101_PCT,420,16,,3/20/2021,3/20/2021,54.73611111,-163.0080556,WGOA,42
1096,139_conv,floy,131302,202101_PCT,420,16,,3/20/2021,3/20/2021,54.73611111,-163.0080556,WGOA,76
1097,140_conv,floy,131305,202101_PCT,420,16,,3/20/2021,3/20/2021,54.73611111,-163.0080556,WGOA,101
1098,141_conv,floy,131307,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,63
1099,142_conv,floy,131309,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,70
1100,143_conv,floy,131311,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,84
1101,144_conv,floy,131313,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,82
1102,145_conv,floy,131315,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,61
1103,146_conv,floy,131317,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,62
1104,147_conv,floy,131319,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,68
1105,148_conv,floy,131321,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,70
1106,149_conv,floy,131323,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,65
1107,150_conv,floy,131325,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,66
1108,151_conv,floy,131327,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,77
1109,152_conv,floy,131329,202101_PCT,420,17,,3/20/2021,3/20/2021,54.73416667,-163.0219444,WGOA,73
1110,153_conv,floy,131332,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,47
1111,154_conv,floy,131336,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,87
1112,155_conv,floy,131338,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,65
1113,156_conv,floy,131340,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,72
1114,157_conv,floy,131342,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,66
1115,158_conv,floy,131344,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,81
1116,159_conv,floy,131346,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,49
1117,160_conv,floy,131348,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,63
1118,161_conv,floy,131351,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,61
1119,162_conv,floy,131355,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,58
1120,163_conv,floy,131357,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,75
1121,164_conv,floy,131359,202101_PCT,420,18,,3/20/2021,3/20/2021,54.73277778,-163.0230556,WGOA,76
1122,165_conv,floy,131361,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,64
1123,166_conv,floy,131364,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,74
1124,167_conv,floy,131366,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,80
1125,168_conv,floy,131368,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,78
1126,169_conv,floy,131370,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,82
1127,170_conv,floy,131373,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,85
1128,171_conv,floy,131375,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,74
1129,172_conv,floy,131377,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,77
1130,173_conv,floy,131379,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,67
1131,174_conv,floy,131382,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,76
1132,175_conv,floy,131384,202101_PCT,420,19,,3/20/2021,3/20/2021,54.73055556,-163.04,WGOA,90
1133,176_conv,floy,131386,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,84
1134,177_conv,floy,131388,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,74
1135,178_conv,floy,131390,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,90
1136,179_conv,floy,131392,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,66
1137,180_conv,floy,131394,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,92
1138,181_conv,floy,131396,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,68
1139,182_conv,floy,131398,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,67
1140,183_conv,floy,131400,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,56
1141,184_conv,floy,131402,202101_PCT,420,20,,3/20/2021,3/20/2021,54.73444444,-163.0072222,WGOA,66
1142,185_conv,floy,131404,202101_PCT,420,21,,3/20/2021,3/20/2021,54.73388889,-163.0183333,WGOA,58
1143,186_conv,floy,131406,202101_PCT,420,21,,3/20/2021,3/20/2021,54.73388889,-163.0183333,WGOA,88
1144,187_conv,floy,131408,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,72
1145,188_conv,floy,131410,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,72
1146,189_conv,floy,131412,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,75
1147,190_conv,floy,131414,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,83
1148,191_conv,floy,131416,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,82
1149,192_conv,floy,131418,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,59
1150,193_conv,floy,131420,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,57
1151,194_conv,floy,131422,202101_PCT,420,23,,3/20/2021,3/21/2021,54.72361111,-163.0275,WGOA,63
1152,195_conv,floy,131424,202101_PCT,420,24,,3/20/2021,3/21/2021,54.72,-163.0294444,WGOA,72
1153,196_conv,floy,131426,202101_PCT,420,24,,3/20/2021,3/21/2021,54.72,-163.0294444,WGOA,63
1154,197_conv,floy,131428,202101_PCT,420,24,,3/20/2021,3/21/2021,54.72,-163.0294444,WGOA,64
1155,198_conv,floy,131430,202101_PCT,420,24,,3/20/2021,3/21/2021,54.72,-163.0294444,WGOA,65
1156,199_conv,floy,131432,202101_PCT,420,24,,3/20/2021,3/21/2021,54.72,-163.0294444,WGOA,48
1157,200_conv,floy,131434,202101_PCT,420,24,,3/20/2021,3/21/2021,54.72,-163.0294444,WGOA,69
1158,201_conv,floy,131436,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,86
1159,202_conv,floy,131438,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,83
1160,203_conv,floy,131440,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,89
1161,204_conv,floy,131442,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,86
1162,205_conv,floy,131444,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,84
1163,206_conv,floy,131446,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,84
1164,207_conv,floy,131448,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,73
1165,208_conv,floy,131450,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,87
1166,209_conv,floy,131452,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,95
1167,210_conv,floy,131454,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,60
1168,211_conv,floy,131456,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,79
1169,212_conv,floy,131458,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,82
1170,213_conv,floy,131460,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,83
1171,214_conv,floy,131462,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,89
1172,215_conv,floy,131464,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,85
1173,216_conv,floy,131466,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,82
1174,217_conv,floy,131469,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,72
1175,218_conv,floy,131471,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,76
1176,219_conv,floy,131473,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,96
1177,220_conv,floy,131475,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,63
1178,221_conv,floy,131478,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,64
1179,222_conv,floy,131480,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,91
1180,223_conv,floy,131482,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,75
1181,224_conv,floy,131484,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,64
1182,225_conv,floy,131486,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,81
1183,226_conv,floy,131488,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,88
1184,227_conv,floy,131490,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,88
1185,228_conv,floy,131492,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,78
1186,229_conv,floy,131494,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,79
1187,230_conv,floy,131496,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,72
1188,231_conv,floy,131498,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,81
1189,232_conv,floy,131500,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,82
1190,233_conv,floy,131502,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,62
1191,234_conv,floy,131504,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,69
1192,235_conv,floy,131506,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,80
1193,236_conv,floy,131508,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,85
1194,237_conv,floy,131510,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,94
1195,238_conv,floy,131512,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,90
1196,239_conv,floy,131514,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,68
1197,240_conv,floy,131516,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,76
1198,241_conv,floy,131518,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,74
1199,242_conv,floy,131520,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,66
1200,243_conv,floy,131522,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,78
1201,244_conv,floy,131524,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,63
1202,245_conv,floy,131526,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,86
1203,246_conv,floy,131528,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,77
1204,247_conv,floy,131530,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,79
1205,248_conv,floy,131532,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,76
1206,249_conv,floy,131534,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,88
1207,250_conv,floy,131537,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,86
1208,251_conv,floy,131541,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,75
1209,252_conv,floy,131543,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,75
1210,253_conv,floy,131545,202101_PCT,420,27,,3/21/2021,3/21/2021,54.425,-162.3433333,WGOA,82
1211,254_conv,floy,131547,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,81
1212,255_conv,floy,131549,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,65
1213,256_conv,floy,131551,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,90
1214,257_conv,floy,131553,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,74
1215,258_conv,floy,131555,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,83
1216,259_conv,floy,131557,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,89
1217,260_conv,floy,131559,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,81
1218,261_conv,floy,131561,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,57
1219,262_conv,floy,131563,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,69
1220,263_conv,floy,131565,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,93
1221,264_conv,floy,131567,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,76
1222,265_conv,floy,131569,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,67
1223,266_conv,floy,131571,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,69
1224,267_conv,floy,131573,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,82
1225,268_conv,floy,131575,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,72
1226,269_conv,floy,131577,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,85
1227,270_conv,floy,131579,202101_PCT,420,28,,3/21/2021,3/21/2021,54.4225,-162.3341667,WGOA,70
1228,271_conv,floy,131581,202101_PCT,420,28,,3/21/2021,3/22/2021,54.4225,-162.3341667,WGOA,77
1229,272_conv,floy,131583,202101_PCT,420,28,,3/21/2021,3/22/2021,54.4225,-162.3341667,WGOA,70
1230,273_conv,floy,131585,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,67
1231,274_conv,floy,131588,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,84
1232,275_conv,floy,131590,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,81
1233,276_conv,floy,131592,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,68
1234,277_conv,floy,131594,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,73
1235,278_conv,floy,131596,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,94
1236,279_conv,floy,131598,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,89
1237,280_conv,floy,131600,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,89
1238,281_conv,floy,131602,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,84
1239,282_conv,floy,131604,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,64
1240,283_conv,floy,131606,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,67
1241,284_conv,floy,131608,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,82
1242,285_conv,floy,131610,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,73
1243,286_conv,floy,131612,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,81
1244,287_conv,floy,131614,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,76
1245,288_conv,floy,131616,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,78
1246,289_conv,floy,131618,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,87
1247,290_conv,floy,131620,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,67
1248,291_conv,floy,131622,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,83
1249,292_conv,floy,131624,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,63
1250,293_conv,floy,131627,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,96
1251,294_conv,floy,131629,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,87
1252,295_conv,floy,131631,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,86
1253,296_conv,floy,131633,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,86
1254,297_conv,floy,131635,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,72
1255,298_conv,floy,131637,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,90
1256,299_conv,floy,131639,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,91
1257,300_conv,floy,131641,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,81
1258,301_conv,floy,131643,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,89
1259,302_conv,floy,131645,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,95
1260,303_conv,floy,131647,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,81
1261,304_conv,floy,131649,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,85
1262,305_conv,floy,131652,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,72
1263,306_conv,floy,131654,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,70
1264,307_conv,floy,131656,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,92
1265,308_conv,floy,131658,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,84
1266,309_conv,floy,131660,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,83
1267,310_conv,floy,131662,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,77
1268,311_conv,floy,131664,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,62
1269,312_conv,floy,131666,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,92
1270,313_conv,floy,131668,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,77
1271,314_conv,floy,131670,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,86
1272,315_conv,floy,131672,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,73
1273,316_conv,floy,131674,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,82
1274,317_conv,floy,131678,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,74
1275,318_conv,floy,131680,202101_PCT,420,29,,3/21/2021,3/22/2021,54.42083333,-162.3375,WGOA,74
1276,319_conv,floy,131682,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,86
1277,320_conv,floy,131684,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,79
1278,321_conv,floy,131686,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,85
1279,322_conv,floy,131688,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,85
1280,323_conv,floy,131690,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,88
1281,324_conv,floy,131692,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,85
1282,325_conv,floy,131694,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,86
1283,326_conv,floy,131696,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,89
1284,327_conv,floy,131698,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,90
1285,328_conv,floy,131700,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,87
1286,329_conv,floy,131702,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,77
1287,330_conv,floy,131704,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,74
1288,331_conv,floy,131706,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,78
1289,332_conv,floy,131708,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,89
1290,333_conv,floy,131710,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,71
1291,334_conv,floy,131712,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,72
1292,335_conv,floy,131714,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,78
1293,336_conv,floy,131716,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,100
1294,337_conv,floy,131718,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,84
1295,338_conv,floy,131720,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,83
1296,339_conv,floy,131722,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,89
1297,340_conv,floy,131724,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,81
1298,341_conv,floy,131726,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,67
1299,342_conv,floy,131728,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,60
1300,343_conv,floy,131730,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,73
1301,344_conv,floy,131732,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,92
1302,345_conv,floy,131734,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,65
1303,346_conv,floy,131736,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,72
1304,347_conv,floy,131738,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,79
1305,348_conv,floy,131740,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,41
1306,349_conv,floy,131742,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,72
1307,350_conv,floy,131744,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,89
1308,351_conv,floy,131746,202101_PCT,420,30,,3/21/2021,3/22/2021,54.41888889,-162.3294444,WGOA,79
