TONS,ZONE,GEAR,TYPE,YEAR,MONTH,SPECIES_GROUP
1.064525593,PWSI,HAL,D,2011,9,PCOD
0.3744858607,PWSI,HAL,R,2011,3,PCOD
0.9738684,WG,TRW,R,2011,6,PCOD
0.492754054,PWSI,HAL,R,2011,7,PCOD
0.1682806,WY,TRW,D,2011,7,PCOD
0.4327201387,SE,HAL,D,2012,10,PCOD
1.5013907447,SE,HAL,R,2012,9,PCOD
2964.4810756276,CG,HAL,R,2012,2,PCOD
1358.8465056568,CG,TRW,R,2012,10,PCOD
10.5687189624,CG,HAL,R,2012,4,PCOD
21.6026688056,CG,HAL,R,2012,8,PCOD
2.1000678739,SE,HAL,R,2012,2,PCOD
0.2420460553,SEI,HAL,D,2012,6,PCOD
0.3844833434,SE,HAL,D,2012,8,PCOD
404.1166013504,CG,TRW,D,2012,7,PCOD
319.8218889884,WG,TRW,R,2012,3,PCOD
0.3929868754,CG,JIG,R,2012,7,PCOD
0.087233697599999993,SE,HAL,D,2012,5,PCOD
0.1914328757,SEI,HAL,D,2012,10,PCOD
3.8434641961,SEI,HAL,R,2012,4,PCOD
0.109169976,SE,HAL,D,2012,7,PCOD
0.0022788757,PWSI,HAL,D,2012,5,PCOD
0.0714733985,WG,HAL,D,2012,7,PCOD
12.9208891478,CG,TRW,D,2012,8,PCOD
81.7971081833,WG,JIG,R,2012,8,PCOD
39.1510385726,WY,POT,R,2012,4,PCOD
0.0036885655,CG,HAL,D,2012,11,PCOD
10.6816374642,CG,JIG,R,2012,11,PCOD
0.0202633092,WY,HAL,D,2012,10,PCOD
360.4260035855,WG,HAL,R,2012,11,PCOD
282.6576085868,CG,HAL,R,2013,5,PCOD
6.134155932,CG,HAL,D,2013,10,PCOD
1.8172565709,SEI,HAL,R,2013,9,PCOD
8.9498217956,CG,JIG,R,2013,6,PCOD
25.153781467,CG,HAL,D,2013,2,PCOD
1.7977046129,SEI,HAL,D,2013,6,PCOD
26.2057774125,CG,HAL,R,2013,8,PCOD
7257.3527660729,CG,POT,R,2013,3,PCOD
248.7954513822,CG,POT,R,2013,4,PCOD
90.8295559867,CG,HAL,D,2013,4,PCOD
0.4652507832,PWSI,HAL,D,2013,1,PCOD
8.9014642791,CG,HAL,R,2013,7,PCOD
183.5804033728,WG,JIG,R,2013,7,PCOD
0.7939532733,SEI,HAL,R,2013,7,PCOD
320.900623428,CG,TRW,R,2013,6,PCOD
0.2336400572,PWSI,HAL,D,2013,6,PCOD
1.04038e-5,PWSI,TRW,D,2013,5,PCOD
18.2051611947,PWSI,HAL,R,2013,11,PCOD
0.0141414151,WY,HAL,D,2013,3,PCOD
55.8224646547,SE,HAL,D,2013,7,PCOD
1.245350922,WG,POT,D,2013,9,PCOD
3.3387985021,PWSI,HAL,R,2013,8,PCOD
0.2943721911,PWSI,JIG,R,2013,5,PCOD
4.788727724,WG,HAL,D,2013,2,PCOD
9.0048638413,CG,JIG,R,2013,2,PCOD
0.3438970724,PWSI,HAL,R,2013,6,PCOD
0.3063789661,SE,HAL,R,2013,9,PCOD
0.224229045,SE,HAL,R,2013,7,PCOD
0.0424142645,WY,HAL,R,2013,9,PCOD
0.012246994,WY,HAL,R,2013,3,PCOD
2474.1929640668,CG,TRW,R,2014,4,PCOD
5135.5954445884,CG,TRW,R,2014,3,PCOD
4.3095386,WG,TRW,D,2014,5,PCOD
11.0801775139,CG,POT,D,2014,9,PCOD
45.3660408858,CG,JIG,R,2014,8,PCOD
48.4543106504,CG,JIG,R,2014,2,PCOD
0.7520343758,WY,HAL,D,2014,4,PCOD
1177.7625769923,CG,POT,R,2014,11,PCOD
3.1818458716,SEI,HAL,R,2014,5,PCOD
49.6482837331,WG,HAL,D,2014,9,PCOD
8.8957385397,WG,HAL,D,2014,6,PCOD
4.0648075081,SEI,HAL,R,2014,8,PCOD
2.4540011655,SE,HAL,R,2014,4,PCOD
0.2962513599,PWSI,HAL,R,2014,6,PCOD
0.1882408337,PWSI,TRW,R,2014,1,PCOD
56.9065781,SEI,HAL,R,2014,11,PCOD
0.6486520303,SEI,HAL,R,2014,7,PCOD
1.4121135673,SE,HAL,D,2014,11,PCOD
0.0023142467,SEI,JIG,R,2014,2,PCOD
6.053606742,WG,POT,R,2014,12,PCOD
173.9517481965,WG,JIG,R,2014,3,PCOD
19.4704936661,WG,HAL,D,2014,11,PCOD
0.0334335367,PWSI,HAL,D,2014,10,PCOD
0.0854424785,SE,HAL,R,2014,1,PCOD
1.0437253003,WY,HAL,R,2014,8,PCOD
15.7008221779,WG,JIG,R,2014,9,PCOD
0.04189,WY,TRW,D,2014,7,PCOD
0.20273,WG,TRW,D,2014,11,PCOD
25.4385183587,CG,HAL,D,2015,9,PCOD
12.1718746763,PWSI,HAL,R,2015,8,PCOD
10.9987836671,WY,HAL,D,2015,5,PCOD
453.4048697237,WG,JIG,R,2015,5,PCOD
3280.3977099407,WG,TRW,R,2015,2,PCOD
30.8754161769,WG,HAL,D,2015,5,PCOD
0.011080931,SE,HAL,D,2015,11,PCOD
0.9352893232,SE,HAL,R,2015,9,PCOD
8094.5494988163,CG,POT,R,2015,3,PCOD
8672.5775484493,WG,POT,R,2015,3,PCOD
310.9114147284,CG,HAL,R,2015,4,PCOD
5162.3090331711,CG,POT,R,2015,1,PCOD
1.4891737529,SEI,HAL,D,2015,11,PCOD
18.3155080652,WG,HAL,D,2015,10,PCOD
244.2250089677,WG,JIG,R,2015,4,PCOD
145.1944010972,WG,POT,D,2015,1,PCOD
16.1360631392,SEI,HAL,R,2015,10,PCOD
8.9106925106,CG,JIG,R,2015,9,PCOD
1839.240505065,CG,POT,R,2015,10,PCOD
0.2612679019,CG,POT,D,2015,9,PCOD
0.1434833007,SEI,JIG,R,2015,2,PCOD
115.356647484,WG,TRW,R,2015,9,PCOD
0.1224699399,SE,HAL,R,2015,2,PCOD
0.0037477471,WG,POT,D,2015,12,PCOD
0.5143737475,WY,HAL,R,2015,9,PCOD
29.8625776734,WG,JIG,R,2015,2,PCOD
2.2036257894,WG,JIG,R,2015,1,PCOD
0.1782618014,PWSI,TRW,R,2015,2,PCOD
0.2575623372,WY,HAL,R,2015,6,PCOD
28.3876449744,CG,HAL,D,2016,6,PCOD
0.6301416289,SE,HAL,R,2016,12,PCOD
1.1276346736,SEI,HAL,D,2016,7,PCOD
3.2108575852,SEI,HAL,R,2016,7,PCOD
1.3545510589,SEI,HAL,D,2016,5,PCOD
927.5750282212,CG,HAL,R,2016,1,PCOD
3.9923459796,CG,HAL,D,2016,8,PCOD
32.9939499919,WG,POT,D,2016,2,PCOD
0.9434721296,PWSI,HAL,R,2016,9,PCOD
1405.0303452378,WG,HAL,R,2016,4,PCOD
23.3965721543,WG,JIG,R,2016,2,PCOD
2.4845084551,SE,HAL,D,2016,10,PCOD
2.4071791663,WY,HAL,D,2016,9,PCOD
3115.43701416,WG,POT,R,2016,4,PCOD
2.4951607139,WG,HAL,R,2016,6,PCOD
0.1531809967,CG,POT,D,2016,10,PCOD
77.6249100219,SEI,HAL,R,2016,3,PCOD
14.5392930789,WG,TRW,R,2016,9,PCOD
2154.8725428189,WG,POT,R,2016,1,PCOD
18.6916259136,WG,POT,D,2016,1,PCOD
0.6928480436,SEI,HAL,D,2016,10,PCOD
5.9417273857,CG,HAL,R,2016,8,PCOD
0.868205715,CG,POT,D,2016,12,PCOD
29.7042091372,SEI,HAL,R,2016,12,PCOD
0.2621763898,SE,HAL,R,2016,9,PCOD
6.7315155387,CG,TRW,D,2016,7,PCOD
0.269810484,WG,TRW,D,2016,1,PCOD
9.4546920016,PWSI,HAL,D,2016,5,PCOD
2.4070017971,WG,HAL,R,2016,7,PCOD
1.1525319272,WG,HAL,R,2016,8,PCOD
26.5018903686,WG,HAL,R,2016,1,PCOD
1.7947013571,PWSI,HAL,D,2016,2,PCOD
5.243620367,PWSI,JIG,R,2016,5,PCOD
1.2401030256,CG,JIG,R,2016,10,PCOD
0.1328377655,CG,JIG,R,2016,12,PCOD
0.0021345524,SEI,JIG,R,2016,1,PCOD
0.1443801395,SEI,HAL,D,2017,6,PCOD
32.333323983,CG,HAL,D,2017,6,PCOD
23.8903906956,CG,HAL,D,2017,5,PCOD
3.4645432125,SEI,HAL,D,2017,9,PCOD
2.0307466883,SEI,HAL,D,2017,5,PCOD
3.2222784327,WY,HAL,D,2017,6,PCOD
6.8485430313,CG,HAL,D,2017,8,PCOD
0.6163946761,SEI,HAL,R,2017,10,PCOD
17.8626040851,CG,HAL,D,2017,9,PCOD
1499.4109126962,CG,HAL,R,2017,3,PCOD
210.2702521518,CG,TRW,R,2017,10,PCOD
0.1924138835,SE,HAL,R,2017,10,PCOD
1.4789416252,WY,HAL,R,2017,5,PCOD
1529.5946183887,CG,POT,R,2017,4,PCOD
45.7565561452,SEI,HAL,R,2017,2,PCOD
0.0612349699,WY,HAL,R,2017,9,PCOD
7.0917778501,CG,JIG,R,2017,5,PCOD
0.5934134734,SE,HAL,D,2017,8,PCOD
72.4337021335,WG,HAL,D,2017,9,PCOD
0.8677870025,WY,HAL,R,2017,3,PCOD
0.277548671,PWSI,HAL,D,2017,7,PCOD
2.0154204102,SE,HAL,R,2017,4,PCOD
4.9151798889,WG,HAL,D,2017,6,PCOD
45.6496286864,CG,HAL,R,2017,11,PCOD
0.8941879299,SE,HAL,R,2017,6,PCOD
75.2625454169,PWSI,HAL,R,2017,3,PCOD
1.7388108961,WY,HAL,R,2017,4,PCOD
4.9321745887,WG,HAL,R,2017,8,PCOD
13.701581407799999,CG,POT,R,2017,9,PCOD
0.0624846632,CG,POT,R,2017,7,PCOD
6.2907182001,CG,TRW,R,2017,12,PCOD
0.246235858,CG,JIG,R,2017,10,PCOD
0.2248187613,PWSI,HAL,D,2018,7,PCOD
0.4064463953,SE,HAL,D,2018,11,PCOD
3.9520470291,WG,TRW,R,2018,4,PCOD
0.0093372,WG,TRW,D,2018,4,PCOD
0.8868309634,SEI,HAL,D,2018,8,PCOD
464.3316211634,WG,HAL,R,2018,9,PCOD
14.9356692896,CG,HAL,D,2018,3,PCOD
412.9021294918,CG,HAL,R,2018,3,PCOD
638.5268173286,CG,HAL,R,2018,2,PCOD
8.1102239788,CG,HAL,R,2018,6,PCOD
11.3622674746,CG,TRW,D,2018,11,PCOD
0.6275548656,SEI,HAL,D,2018,7,PCOD
3.550220547,PWSI,HAL,D,2018,2,PCOD
35.7455863142,PWSI,HAL,R,2018,3,PCOD
2.2736878216,CG,HAL,D,2018,7,PCOD
14.8602686188,WG,HAL,D,2018,7,PCOD
0.0629869991,WY,HAL,D,2018,2,PCOD
0.0420614556,SEI,HAL,D,2018,1,PCOD
10.8315161004,CG,TRW,R,2018,12,PCOD
194.7613224157,CG,TRW,R,2018,7,PCOD
0.1731598316,SEI,HAL,D,2018,12,PCOD
12.757787923,WG,HAL,D,2018,4,PCOD
7.2366496989,WG,JIG,R,2018,11,PCOD
0.1619047052,WY,HAL,R,2018,8,PCOD
0.5151513345,WG,HAL,R,2018,4,PCOD
0.1007808189,WY,HAL,R,2018,9,PCOD
3.0423088245,CG,JIG,R,2018,6,PCOD
0.1868800563,SEI,JIG,R,2018,8,PCOD
202.3485879286,CG,TRW,R,2019,10,PCOD
12.2042459616,CG,TRW,D,2019,2,PCOD
305.0011867771,CG,TRW,R,2019,3,PCOD
186.7658604944,CG,TRW,D,2019,10,PCOD
110.8423829823,CG,TRW,R,2019,5,PCOD
1.748862966,SEI,HAL,D,2019,8,PCOD
3.6121736382,SEI,HAL,D,2019,9,PCOD
1.6396600919,SE,HAL,D,2019,5,PCOD
1.9673520744,SE,HAL,D,2019,7,PCOD
0.3667099314,SEI,HAL,D,2019,2,PCOD
10.9433309973,WG,HAL,D,2019,6,PCOD
1.316766616,CG,HAL,R,2019,7,PCOD
0.0732934353,SE,HAL,D,2019,3,PCOD
437.1726101937,WG,HAL,R,2019,9,PCOD
0.2162061917,SEI,JIG,R,2019,4,PCOD
5.9636486629,PWSI,HAL,D,2019,10,PCOD
25.2454239113,PWSI,HAL,R,2019,4,PCOD
0.1483200765,PWSI,HAL,R,2019,7,PCOD
4.8240867066,CG,POT,D,2019,9,PCOD
8.8164425534,WG,POT,D,2019,9,PCOD
2.4813078031,WG,HAL,D,2019,4,PCOD
1.5209229876,WG,JIG,R,2019,11,PCOD
17.7220390356,WG,JIG,R,2019,8,PCOD
7.8419295532,WG,TRW,D,2019,4,PCOD
34.9737904139,CG,HAL,D,2020,10,PCOD
5.0557625564,CG,HAL,D,2020,7,PCOD
2.3045639772,WY,HAL,R,2020,7,PCOD
29.8020166119,SEI,HAL,R,2020,3,PCOD
85.2741398719,CG,HAL,D,2020,5,PCOD
136.9798379693,CG,TRW,R,2020,3,PCOD
47.9982572415,WG,TRW,R,2020,8,PCOD
2.7653397692,WG,HAL,R,2020,7,PCOD
0.8044557062,SE,HAL,R,2020,10,PCOD
18.2562782775,PWSI,HAL,R,2020,3,PCOD
1.7184208083,WY,HAL,R,2020,6,PCOD
0.5387232651,SE,HAL,R,2020,6,PCOD
0.0616460219,WY,POT,D,2020,11,PCOD
1.1437093051,CG,POT,D,2020,9,PCOD
0.4699216953,SE,HAL,R,2020,7,PCOD
172.4799467729,CG,TRW,D,2020,9,PCOD
24.3912279819,CG,TRW,D,2020,3,PCOD
281.8516396315,CG,TRW,D,2020,6,PCOD
7.3714492,WG,TRW,R,2020,7,PCOD
23.4851985491,SEI,HAL,R,2020,1,PCOD
3.6720570313,WG,HAL,R,2020,8,PCOD
22.0450520311,WG,JIG,R,2020,8,PCOD
115.8362179771,CG,TRW,D,2020,11,PCOD
0.0031172249,PWSI,POT,D,2020,9,PCOD
0.0033332896,PWSI,POT,D,2020,10,PCOD
0.7255811662,CG,POT,R,2020,9,PCOD
0.1925453326,CG,JIG,R,2020,10,PCOD
52.3772944161,CG,TRW,R,2021,7,PCOD
12.8475960327,CG,TRW,R,2021,5,PCOD
1.6529961259,SE,HAL,R,2021,9,PCOD
316.4104578028,CG,TRW,R,2021,4,PCOD
2.0940830466,SE,HAL,R,2021,5,PCOD
1.6094197847,SE,HAL,R,2021,8,PCOD
0.1923559664,SEI,HAL,D,2021,2,PCOD
41.121138347,WY,HAL,R,2021,3,PCOD
0.5378335448,SE,HAL,R,2021,11,PCOD
6.1793305611,WG,HAL,D,2021,10,PCOD
1.2572730875,WG,POT,D,2021,10,PCOD
9.0062035123,SEI,HAL,R,2021,11,PCOD
288.258562096,CG,POT,R,2021,4,PCOD
0.038947861,PWSI,HAL,D,2021,4,PCOD
0.7828789967,WY,HAL,D,2021,11,PCOD
1.085046521,PWSI,HAL,R,2021,7,PCOD
0.090718474,WG,POT,R,2021,8,PCOD
2.0300572804,CG,JIG,R,2021,1,PCOD
1.1653430066,PWSI,HAL,R,2021,6,PCOD
25.958443346,WG,JIG,R,2021,2,PCOD
0.08913836,WY,POT,D,2021,5,PCOD
0.24861759,SEI,HAL,D,2021,1,PCOD
30.4836444,WG,TRW,R,2021,8,PCOD
13.5544658741,CG,HAL,D,2022,3,PCOD
20.6872562297,CG,HAL,D,2022,4,PCOD
221.1453635183,CG,HAL,D,2022,10,PCOD
1196.9172944715,CG,TRW,R,2022,10,PCOD
3.0544321906,CG,POT,D,2022,1,PCOD
18.1260638776,CG,HAL,D,2022,5,PCOD
27.2241706968,SEI,HAL,R,2022,2,PCOD
2.8356215728,SEI,HAL,R,2022,5,PCOD
0.4824189639,SEI,HAL,D,2022,3,PCOD
23.91316073,WG,HAL,D,2022,10,PCOD
2.4346823238,SE,HAL,D,2022,5,PCOD
2.8666607628,CG,POT,D,2022,4,PCOD
0.6838074754,WY,HAL,R,2022,6,PCOD
122.4336255133,CG,TRW,R,2022,7,PCOD
0.5315547156,SE,HAL,R,2022,9,PCOD
2.0915144179,SE,HAL,R,2022,8,PCOD
0.0540956363,SE,HAL,D,2022,3,PCOD
6.2212507794,PWSI,HAL,R,2022,9,PCOD
0.2368570254,SE,POT,D,2022,5,PCOD
0.7130472057,WY,HAL,R,2022,8,PCOD
34.9827283461,CG,POT,R,2022,5,PCOD
5.1367975343,WG,HAL,R,2022,4,PCOD
0.2311461359,WY,TRW,R,2022,2,PCOD
2.7202267501,WY,HAL,D,2022,5,PCOD
0.8914269408,SE,HAL,R,2022,3,PCOD
151.5673584697,CG,TRW,D,2022,8,PCOD
0.0416564421,WY,HAL,R,2022,11,PCOD
15.0495056387,CG,TRW,D,2022,10,PCOD
0.4876070794,SEI,POT,D,2022,9,PCOD
3.7923681258,WG,HAL,D,2022,2,PCOD
3.4672054601,WG,HAL,R,2022,8,PCOD
0.2615098867,WG,JIG,R,2022,4,PCOD
4.0108365318,PWSI,HAL,D,2023,8,PCOD
0.0476367429,SE,HAL,D,2023,8,PCOD
16.1459899263,CG,HAL,R,2023,8,PCOD
1074.732640411,CG,HAL,R,2023,2,PCOD
0.071304603,SEI,HAL,D,2023,7,PCOD
3.771179216,SEI,HAL,R,2023,6,PCOD
0.7860978473,CG,POT,D,2023,2,PCOD
0.5959795558,SE,HAL,D,2023,3,PCOD
9.0655445347,CG,HAL,R,2023,4,PCOD
0.1095826,WG,TRW,D,2023,9,PCOD
0.4643675029,WY,HAL,R,2023,6,PCOD
24.0325271711,WG,JIG,R,2023,4,PCOD
13.5133469,WG,TRW,R,2023,7,PCOD
1.2198131,WG,TRW,D,2023,7,PCOD
309.7448068414,WG,TRW,R,2023,3,PCOD
87.32709,CG,TRW,D,2023,8,PCOD
0.0213958746,SE,POT,D,2023,3,PCOD
22.6439790995,WG,JIG,R,2023,2,PCOD
7.0621554913,WG,JIG,R,2023,8,PCOD
17480.78,CG,TRW,R,1991,3,PCOD
33.09,SE,HAL,R,1991,4,PCOD
3.3,CG,TRW,D,1991,1,PCOD
182.1,CG,POT,R,1991,5,PCOD
127.07,CG,HAL,R,1991,5,PCOD
4.44,CG,JIG,R,1991,10,PCOD
2.04,CG,JIG,R,1991,7,PCOD
186.41,WG,TRW,D,1991,2,PCOD
0.63,CG,HAL,D,1991,3,PCOD
1.72,WY,HAL,R,1991,9,PCOD
2.35,CG,POT,D,1991,4,PCOD
0.05,WG,POT,D,1991,2,PCOD
4.04,WY,TRW,R,1991,4,PCOD
13.07,WG,JIG,R,1991,12,PCOD
0.12,WG,HAL,D,1991,5,PCOD
0.05,SE,HAL,D,1991,9,PCOD
1142.68,CG,TRW,R,1992,10,PCOD
229.94,CG,TRW,D,1992,10,PCOD
20.02,WG,TRW,R,1992,4,PCOD
141.19,CG,TRW,D,1992,4,PCOD
6.62,CG,TRW,D,1992,6,PCOD
10.31,SEI,HAL,R,1992,1,PCOD
4.65,CG,JIG,R,1992,4,PCOD
48.67,WG,JIG,R,1992,2,PCOD
3242.06,CG,HAL,R,1992,3,PCOD
3474.82,WG,HAL,R,1992,2,PCOD
905.02,CG,HAL,R,1992,2,PCOD
0.14,WY,TRW,D,1992,11,PCOD
7.99,CG,JIG,R,1992,3,PCOD
8.32,WY,TRW,R,1992,11,PCOD
0.07,CG,JIG,D,1992,8,PCOD
15.18,WY,TRW,D,1992,8,PCOD
3.08,CG,HAL,D,1992,1,PCOD
1.8,PWSI,OTH,R,1992,2,PCOD
6.46,WY,HAL,R,1992,11,PCOD
5.56,SEI,HAL,R,1992,9,PCOD
29.47,SEI,HAL,R,1992,12,PCOD
1.4,SEI,HAL,D,1992,11,PCOD
0.3,SE,HAL,D,1992,1,PCOD
1.28,SEI,HAL,D,1992,8,PCOD
4.98,WG,POT,D,1992,3,PCOD
0.19,WG,POT,D,1992,1,PCOD
2.67,PWSI,POT,D,1992,3,PCOD
1.64,SE,HAL,R,1992,8,PCOD
0.04,SE,HAL,D,1992,11,PCOD
0.68,PWSI,HAL,D,1992,1,PCOD
65.81,PWSI,POT,R,1993,3,PCOD
391.15,WG,TRW,D,1993,2,PCOD
76.1,PWSI,HAL,R,1993,2,PCOD
205.58,PWSI,HAL,R,1993,3,PCOD
6.03,CG,HAL,D,1993,9,PCOD
1.06,SE,JIG,R,1993,3,PCOD
2.74,SEI,HAL,D,1993,7,PCOD
0.63,PWSI,HAL,D,1993,6,PCOD
7.1,PWSI,TRW,D,1993,3,PCOD
307.44,WY,POT,R,1993,5,PCOD
0.02,CG,HAL,R,1993,12,PCOD
0.5,PWSI,HAL,D,1993,2,PCOD
5.61,SE,TRW,D,1993,8,PCOD
6.95,WG,POT,D,1993,2,PCOD
169.91,WG,POT,R,1993,3,PCOD
0.07,CG,JIG,R,1993,9,PCOD
0.37,CG,TRW,R,1994,6,PCOD
1.43,WG,POT,R,1994,5,PCOD
23.44,CG,HAL,D,1994,2,PCOD
1317.45,CG,HAL,R,1994,3,PCOD
11.7,CG,JIG,R,1994,2,PCOD
0,CG,HAL,D,1994,7,PCOD
73.76,CG,TRW,D,1994,2,PCOD
0.5,CG,HAL,D,1994,4,PCOD
62.89,WG,HAL,D,1994,3,PCOD
1.89,SE,HAL,R,1994,5,PCOD
3.7,WY,POT,R,1994,2,PCOD
0.49,SE,HAL,R,1994,10,PCOD
3.92,PWSI,HAL,R,1994,9,PCOD
8.02,WY,POT,R,1994,1,PCOD
2.89,SEI,HAL,R,1994,6,PCOD
0.5,WG,HAL,R,1994,5,PCOD
1.01,CG,HAL,R,1994,4,PCOD
2.2,WG,POT,D,1994,1,PCOD
33.81,PWSI,HAL,R,1995,2,PCOD
44.02,CG,POT,R,1995,12,PCOD
0.13,CG,POT,D,1995,11,PCOD
1.09,WG,HAL,D,1995,9,PCOD
8.85,SE,HAL,D,1995,7,PCOD
0.48,PWSI,HAL,R,1995,10,PCOD
0,PWSI,HAL,D,1995,11,PCOD
0.82,SE,HAL,R,1995,7,PCOD
6.94,CG,HAL,D,1995,9,PCOD
1.46,CG,HAL,D,1995,5,PCOD
1.33,SEI,HAL,D,1995,10,PCOD
0.09,WY,HAL,D,1995,4,PCOD
1.74,SEI,HAL,R,1995,7,PCOD
9.94,SEI,HAL,R,1995,2,PCOD
13.4,CG,TRW,D,1995,6,PCOD
0.99,WG,TRW,R,1995,10,PCOD
5.2,WG,TRW,R,1995,6,PCOD
0.19,PWSI,POT,D,1995,3,PCOD
5.16,CG,JIG,R,1995,3,PCOD
0.01,CG,JIG,D,1995,3,PCOD
0.51,CG,JIG,R,1995,5,PCOD
1.5,SEI,HAL,R,1995,1,PCOD
47.52,WG,TRW,D,1995,5,PCOD
35.83,WG,HAL,D,1995,2,PCOD
4.79,WG,HAL,D,1995,1,PCOD
0.06,WY,HAL,R,1995,2,PCOD
990.14,WG,HAL,R,1996,1,PCOD
2928.34,CG,POT,R,1996,2,PCOD
178.12,WG,TRW,D,1996,3,PCOD
3.13,SE,HAL,R,1996,5,PCOD
356.15,WG,POT,R,1996,2,PCOD
36.16,WG,TRW,D,1996,9,PCOD
2392.82,CG,TRW,R,1996,2,PCOD
622.54,WG,HAL,R,1996,3,PCOD
8.23,WG,HAL,D,1996,5,PCOD
4.62,WG,TRW,D,1996,6,PCOD
0.01,SE,JIG,R,1996,1,PCOD
1.93,SE,HAL,D,1996,6,PCOD
0.54,CG,HAL,D,1996,11,PCOD
0.92,PWSI,TRW,D,1996,4,PCOD
1016.05,CG,HAL,R,1996,2,PCOD
0.05,PWSI,TRW,R,1996,4,PCOD
198.2,CG,TRW,R,1996,1,PCOD
6.57,SE,HAL,R,1996,1,PCOD
4.16,SEI,HAL,R,1996,11,PCOD
1.63,SE,HAL,R,1996,11,PCOD
0.01,SEI,JIG,R,1996,9,PCOD
0.18,WY,HAL,R,1996,8,PCOD
1.61,WG,HAL,R,1996,4,PCOD
0.03,WG,HAL,D,1996,4,PCOD
0.12,WY,POT,D,1996,3,PCOD
0.06,CG,HAL,R,1996,8,PCOD
10842.54,WG,TRW,R,1997,3,PCOD
64.67,WG,TRW,D,1997,2,PCOD
1.05,CG,POT,D,1997,3,PCOD
0,CG,POT,D,1997,9,PCOD
14.99,CG,HAL,R,1997,9,PCOD
65.71,CG,POT,D,1997,1,PCOD
32.73,CG,HAL,R,1997,6,PCOD
9.04,CG,HAL,R,1997,8,PCOD
119.9,CG,TRW,R,1997,9,PCOD
41.46,CG,TRW,R,1997,6,PCOD
3.78,WG,TRW,R,1997,10,PCOD
49.4,WG,HAL,D,1997,1,PCOD
7.22,CG,JIG,R,1997,2,PCOD
2.65,SEI,HAL,R,1997,8,PCOD
0.74,PWSI,HAL,R,1997,5,PCOD
7.06,PWSI,HAL,R,1997,11,PCOD
1.32,SE,HAL,R,1997,6,PCOD
0,SE,JIG,R,1997,8,PCOD
107.92,WG,TRW,D,1997,4,PCOD
33.01,PWSI,HAL,R,1997,3,PCOD
0.04,PWSI,TRW,R,1997,2,PCOD
0,WG,POT,D,1997,6,PCOD
0.25,WY,HAL,R,1997,7,PCOD
0.08,WG,HAL,D,1997,10,PCOD
0.05,WY,TRW,D,1997,4,PCOD
9.61,PWSI,POT,R,1997,1,PCOD
0.02,PWSI,HAL,D,1997,4,PCOD
0.34,PWSI,POT,D,1997,1,PCOD
39.24,WG,TRW,R,1998,8,PCOD
48.19,SEI,HAL,R,1998,4,PCOD
0.18,CG,HAL,D,1998,4,PCOD
3550.51,WG,TRW,R,1998,3,PCOD
3.11,CG,POT,D,1998,3,PCOD
20.76,SE,HAL,D,1998,9,PCOD
1.09,SEI,HAL,R,1998,7,PCOD
0.01,WY,HAL,D,1998,5,PCOD
1.39,SEI,HAL,R,1998,12,PCOD
2.89,WG,HAL,D,1998,3,PCOD
62.77,CG,TRW,D,1998,10,PCOD
5691.4,CG,TRW,R,1998,2,PCOD
1.69,PWSI,HAL,R,1998,10,PCOD
282.57,CG,TRW,R,1998,5,PCOD
7.89,CG,JIG,R,1998,1,PCOD
0.08,PWSI,HAL,D,1998,10,PCOD
0.05,PWSI,HAL,D,1998,11,PCOD
0.59,WG,POT,D,1998,2,PCOD
0.89,SE,HAL,R,1998,4,PCOD
19.49,WG,HAL,D,1998,2,PCOD
1900.05,WG,HAL,R,1998,2,PCOD
0.61,WY,HAL,R,1998,8,PCOD
0,SEI,HAL,D,1998,5,PCOD
0.03,SE,HAL,D,1998,1,PCOD
4.4,PWSI,HAL,R,1998,1,PCOD
0.11,PWSI,POT,D,1998,3,PCOD
0.76,WY,TRW,R,1998,2,PCOD
0,WY,TRW,D,1998,2,PCOD
92.87,WG,TRW,D,1999,3,PCOD
1198.23,CG,POT,R,1999,7,PCOD
858.5,WG,POT,R,1999,5,PCOD
19.56,WG,HAL,D,1999,7,PCOD
79.96,CG,HAL,D,1999,1,PCOD
1768.2,CG,HAL,R,1999,1,PCOD
3643.33,CG,POT,R,1999,2,PCOD
0.45,SE,HAL,R,1999,8,PCOD
2.89,SE,HAL,D,1999,11,PCOD
11.06,SE,HAL,D,1999,6,PCOD
0.58,WG,TRW,D,1999,6,PCOD
2.33,SEI,HAL,D,1999,9,PCOD
10.3,SEI,HAL,R,1999,6,PCOD
0.28,SEI,HAL,D,1999,8,PCOD
20.53,SEI,HAL,R,1999,11,PCOD
3.48,WG,HAL,R,1999,7,PCOD
0.88,SEI,HAL,D,1999,12,PCOD
17.49,SEI,HAL,R,1999,2,PCOD
3,PWSI,HAL,D,1999,1,PCOD
88.47,PWSI,HAL,R,1999,2,PCOD
2.59,PWSI,POT,D,1999,2,PCOD
0.08,WY,HAL,D,1999,11,PCOD
0.31,PWSI,HAL,R,1999,7,PCOD
0.22,PWSI,HAL,R,1999,5,PCOD
0,PWSI,HAL,D,1999,3,PCOD
0.27,SE,HAL,D,1999,12,PCOD
6.77,SE,POT,R,1999,11,PCOD
2.12,WY,TRW,D,1999,3,PCOD
15.52,WG,TRW,R,2000,9,PCOD
258.43,WG,TRW,R,2000,1,PCOD
1.47,CG,POT,D,2000,3,PCOD
0.29,SE,HAL,D,2000,9,PCOD
