TONS,MONTH,SEASON,QUARTER,TRIMESTER,GEAR,YEAR,AREA,WED,STATE
0.0408233132,11,5,4,3,HAL,2018,659,2018-11-17T09:00:00Z,S
0.0021854389,5,3,2,2,HAL,2018,650,2018-05-26T08:00:00Z,S
5.1681759218,12,5,4,3,POT,2018,630,2018-12-29T09:00:00Z,F
0.662747833,10,4,4,3,POT,2018,620,2018-10-06T08:00:00Z,F
9.0385222463,10,4,4,3,POT,2018,630,2018-10-27T08:00:00Z,F
2.8358780112,10,4,4,3,POT,2018,630,2018-10-20T08:00:00Z,F
0.4450469768,10,4,4,3,POT,2018,620,2018-10-13T08:00:00Z,S
1.4120330478,8,3,3,2,HAL,2018,649,2018-08-25T08:00:00Z,S
0.2879298835,1,1,1,1,POT,2018,620,2018-01-20T09:00:00Z,S
3.9739485592,10,4,4,3,POT,2018,620,2018-10-27T08:00:00Z,F
0.008618255,3,2,1,1,HAL,2018,640,2018-03-24T08:00:00Z,S
0.0254011727,2,1,1,1,HAL,2018,650,2018-02-10T09:00:00Z,F
0.0055541922,3,2,1,1,JIG,2018,630,2018-03-10T09:00:00Z,S
0.2417647332,9,4,3,3,JIG,2018,659,2018-09-22T08:00:00Z,S
0.0109252,6,3,2,2,TRW,2018,620,2018-06-09T08:00:00Z,F
0.0703068173,9,4,3,3,HAL,2018,630,2018-09-01T08:00:00Z,F
0.3111001866,3,2,1,1,HAL,2018,640,2018-03-24T08:00:00Z,F
0.0010281728,5,3,2,2,HAL,2018,650,2018-05-05T08:00:00Z,S
0.1508797191,1,1,1,1,HAL,2018,630,2018-01-20T09:00:00Z,F
0.8133757151,3,2,1,1,HAL,2018,640,2018-03-10T09:00:00Z,F
0.071214002,7,3,3,2,HAL,2018,630,2018-07-28T08:00:00Z,S
0.0509134293,9,4,3,3,JIG,2018,630,2018-09-01T08:00:00Z,S
4.25574,8,3,3,2,TRW,2018,620,2018-08-04T08:00:00Z,F
0.6276237283,9,4,3,3,HAL,2018,620,2018-09-29T08:00:00Z,S
2.1823347189,5,3,2,2,JIG,2018,630,2018-05-26T08:00:00Z,S
0.0490947035,6,3,2,2,HAL,2018,620,2018-06-23T08:00:00Z,F
11.1627783256,5,3,2,2,HAL,2019,630,2019-05-18T08:00:00Z,F
4.9980186128,5,3,2,2,HAL,2019,630,2019-05-18T08:00:00Z,F
0.8361188497,6,3,2,2,HAL,2019,659,2019-06-15T08:00:00Z,S
4.4678848445,5,3,2,2,JIG,2019,630,2019-05-04T08:00:00Z,S
7.4943573548,2,1,1,1,TRW,2019,630,2019-02-23T09:00:00Z,F
81.4981260117,2,1,1,1,TRW,2019,630,2019-02-23T09:00:00Z,F
16.461280698,9,4,3,3,TRW,2019,630,2019-09-21T08:00:00Z,F
8.298033654,10,4,4,3,TRW,2019,620,2019-10-26T08:00:00Z,F
19.4067264847,6,3,2,2,TRW,2019,630,2019-06-22T08:00:00Z,F
14.6713047446,5,3,2,2,TRW,2019,630,2019-05-25T08:00:00Z,F
0.6195255897,7,3,3,2,HAL,2019,650,2019-07-13T08:00:00Z,F
0.6459300553,7,3,3,2,HAL,2019,650,2019-07-20T08:00:00Z,S
5.38187347,2,1,1,1,HAL,2019,659,2019-02-02T09:00:00Z,S
2.8863285911,1,1,1,1,JIG,2019,610,2019-01-26T09:00:00Z,S
3.0603599495,1,1,1,1,JIG,2019,610,2019-01-19T09:00:00Z,S
29.0276437181,4,2,2,1,JIG,2019,610,2019-04-13T08:00:00Z,S
30.8651093812,3,2,1,1,JIG,2019,610,2019-03-30T08:00:00Z,S
0.0501509773,10,4,4,3,HAL,2019,650,2019-10-26T08:00:00Z,F
0.0369732698,3,2,1,1,HAL,2019,650,2019-03-30T08:00:00Z,F
7.4899742251,9,4,3,3,HAL,2019,610,2019-09-28T08:00:00Z,F
66.9029376007,9,4,3,3,HAL,2019,610,2019-09-28T08:00:00Z,F
58.0615405309,3,2,1,1,TRW,2019,630,2019-03-09T09:00:00Z,F
0.2063845283,2,1,1,1,TRW,2019,649,2019-02-09T09:00:00Z,S
38.8367644965,8,3,3,2,TRW,2019,630,2019-08-31T08:00:00Z,F
23.3327190975,7,3,3,2,TRW,2019,630,2019-07-27T08:00:00Z,F
4.14171,10,4,4,3,TRW,2019,620,2019-10-19T08:00:00Z,F
8.3660633164,8,3,3,2,TRW,2019,620,2019-08-10T08:00:00Z,F
13.1342762075,2,1,1,1,JIG,2019,610,2019-02-23T09:00:00Z,S
0.2694103874,7,3,3,2,HAL,2019,630,2019-07-20T08:00:00Z,F
1.2481726205,8,3,3,2,HAL,2019,630,2019-08-24T08:00:00Z,F
0.7125936133,10,4,4,3,HAL,2019,620,2019-10-26T08:00:00Z,F
0.4783327523,4,2,2,1,HAL,2019,640,2019-04-27T08:00:00Z,F
7.3455118675,9,4,3,3,HAL,2019,630,2019-09-14T08:00:00Z,F
17.4700175607,3,2,1,1,HAL,2019,630,2019-03-30T08:00:00Z,S
0.2441865048,3,2,1,1,HAL,2019,630,2019-03-30T08:00:00Z,S
7.955491614,9,4,3,3,HAL,2019,610,2019-09-21T08:00:00Z,S
0.4122723212,4,2,2,1,HAL,2019,650,2019-04-27T08:00:00Z,F
0.0578561696,10,4,4,3,POT,2019,630,2019-10-26T08:00:00Z,F
35.4450963398,9,4,3,3,HAL,2019,630,2019-09-21T08:00:00Z,S
0.0127738083,6,3,2,2,HAL,2019,620,2019-06-15T08:00:00Z,F
2.2521918915,2,1,1,1,HAL,2019,630,2019-02-02T09:00:00Z,S
0.0675316995,10,4,4,3,HAL,2019,630,2019-10-19T08:00:00Z,S
6.4255319149,6,3,2,2,HAL,2019,649,2019-06-08T08:00:00Z,S
0.1737258777,11,5,4,3,HAL,2019,659,2019-11-09T09:00:00Z,S
0.1877776772,4,2,2,1,HAL,2019,659,2019-04-13T08:00:00Z,S
0.4241088658,2,1,1,1,TRW,2019,649,2019-02-16T09:00:00Z,S
0.8968609777,9,4,3,3,TRW,2019,630,2019-09-21T08:00:00Z,S
0.0176901025,2,1,1,1,TRW,2019,640,2019-02-23T09:00:00Z,F
0.1036037626,8,3,3,2,HAL,2019,620,2019-08-10T08:00:00Z,F
0.0809017754,8,3,3,2,HAL,2019,650,2019-08-10T08:00:00Z,S
2.2577044311,3,2,1,1,HAL,2019,620,2019-03-30T08:00:00Z,F
0.0114583429,1,1,1,1,POT,2019,630,2019-01-26T09:00:00Z,S
0.5569253401,5,3,2,2,HAL,2019,659,2019-05-11T08:00:00Z,S
5.28287,6,3,2,2,TRW,2019,620,2019-06-29T08:00:00Z,F
22.7175721473,3,2,1,1,JIG,2019,630,2019-03-09T09:00:00Z,S
0.0355468306,3,2,1,1,HAL,2019,620,2019-03-30T08:00:00Z,S
0.2329348884,10,4,4,3,HAL,2019,630,2019-10-19T08:00:00Z,F
0.0108862169,9,4,3,3,HAL,2019,650,2019-09-14T08:00:00Z,S
6.5240098009,1,1,1,1,POT,2019,630,2019-01-12T09:00:00Z,S
0.0362873896,4,2,2,1,JIG,2019,659,2019-04-13T08:00:00Z,S
9.901047204,9,4,3,3,TRW,2019,610,2019-09-14T08:00:00Z,F
0.0067052664,8,3,3,2,POT,2019,630,2019-08-10T08:00:00Z,F
0.0937290841,3,2,1,1,HAL,2019,630,2019-03-30T08:00:00Z,F
0.0467200141,7,3,3,2,HAL,2019,650,2019-07-13T08:00:00Z,S
0.2828939521,1,1,1,1,HAL,2019,659,2019-01-26T09:00:00Z,S
11.7507639371,1,1,1,1,HAL,2019,659,2019-01-19T09:00:00Z,S
0.0013607771,5,3,2,2,HAL,2019,640,2019-05-11T08:00:00Z,S
0.3555438432,3,2,1,1,TRW,2019,630,2019-03-16T08:00:00Z,F
183.3924865341,2,1,1,1,POT,2019,620,2019-02-09T09:00:00Z,S
0.0762035182,1,1,1,1,HAL,2019,650,2019-01-12T09:00:00Z,F
0.5187615595,10,4,4,3,HAL,2019,630,2019-10-12T08:00:00Z,S
0.004989516,4,2,2,1,HAL,2019,640,2019-04-13T08:00:00Z,F
4.5750437849,10,4,4,3,HAL,2019,620,2019-10-19T08:00:00Z,F
0.5261671492,5,3,2,2,HAL,2019,610,2019-05-25T08:00:00Z,F
0.4907869442,5,3,2,2,HAL,2019,650,2019-05-11T08:00:00Z,S
125.3104464045,9,4,3,3,POT,2019,620,2019-09-07T08:00:00Z,F
38.1934032528,10,4,4,3,POT,2019,620,2019-10-12T08:00:00Z,F
63.5441253928,3,2,1,1,HAL,2019,640,2019-03-02T09:00:00Z,F
2.4240439102,8,3,3,2,HAL,2019,630,2019-08-03T08:00:00Z,F
0.1288633677,6,3,2,2,HAL,2019,620,2019-06-22T08:00:00Z,F
9.8378074948,8,3,3,2,TRW,2019,610,2019-08-24T08:00:00Z,F
0.0857289579,5,3,2,2,HAL,2019,640,2019-05-04T08:00:00Z,S
245.3666269071,2,1,1,1,TRW,2019,610,2019-02-16T09:00:00Z,F
0.0045359237,10,4,4,3,POT,2019,650,2019-10-12T08:00:00Z,F
0.0749602,7,3,3,2,TRW,2019,630,2019-07-20T08:00:00Z,F
10.7700318,7,3,3,2,TRW,2019,630,2019-07-13T08:00:00Z,F
0.6141159326,6,3,2,2,HAL,2019,620,2019-06-15T08:00:00Z,F
0.0068038855,3,2,1,1,TRW,2019,640,2019-03-02T09:00:00Z,F
0.0089716333,9,4,3,3,HAL,2019,650,2019-09-21T08:00:00Z,F
0.1324489719,3,2,1,1,HAL,2019,650,2019-03-16T08:00:00Z,S
0.913962879,10,4,4,3,POT,2019,610,2019-10-05T08:00:00Z,S
0.9303179507,4,2,2,1,HAL,2019,659,2019-04-06T08:00:00Z,S
1.0283307707,4,2,2,1,HAL,2019,620,2019-04-27T08:00:00Z,S
0.136077711,7,3,3,2,HAL,2019,610,2019-07-06T08:00:00Z,S
5.9166033323,3,2,1,1,JIG,2019,630,2019-03-02T09:00:00Z,S
0.3503769634,10,4,4,3,JIG,2019,610,2019-10-19T08:00:00Z,S
0.513299937,9,4,3,3,HAL,2019,620,2019-09-21T08:00:00Z,F
0.3017777808,4,2,2,1,HAL,2019,610,2019-04-27T08:00:00Z,F
1.8623021593,4,2,2,1,HAL,2019,640,2019-04-13T08:00:00Z,S
0.0317514659,3,2,1,1,HAL,2019,630,2019-03-30T08:00:00Z,F
0.0680388555,5,3,2,2,HAL,2019,640,2019-05-25T08:00:00Z,F
0.0979759519,9,4,3,3,HAL,2019,650,2019-09-28T08:00:00Z,F
0.1968514158,8,3,3,2,TRW,2019,620,2019-08-17T08:00:00Z,F
0.2639907593,7,3,3,2,HAL,2019,650,2019-07-27T08:00:00Z,S
2.1971458984,4,2,2,1,TRW,2019,610,2019-04-13T08:00:00Z,F
0.5137627864,4,2,2,1,TRW,2019,610,2019-04-06T08:00:00Z,F
0.0237246445,9,4,3,3,HAL,2019,640,2019-09-14T08:00:00Z,F
6.3225222186,6,3,2,2,JIG,2019,610,2019-06-15T08:00:00Z,S
0.0562528854,2,1,1,1,HAL,2019,649,2019-02-09T09:00:00Z,S
0.0698537359,7,3,3,2,HAL,2019,649,2019-07-13T08:00:00Z,S
0.1805112493,11,5,4,3,HAL,2019,620,2019-11-09T09:00:00Z,S
237.4991365844,9,4,3,3,HAL,2019,610,2019-09-21T08:00:00Z,F
0.3870021346,10,4,4,3,HAL,2019,610,2019-10-12T08:00:00Z,S
0.0045039636,8,3,3,2,POT,2019,630,2019-08-03T08:00:00Z,F
0.9176689856,5,3,2,2,HAL,2019,610,2019-05-11T08:00:00Z,S
29.3838383838,2,1,1,1,HAL,2019,610,2019-02-16T09:00:00Z,F
7.2333356976,3,2,1,1,HAL,2019,649,2019-03-16T08:00:00Z,S
5.961389e-4,11,5,4,3,HAL,2019,620,2019-11-16T09:00:00Z,F
1.909551,9,4,3,3,POT,2019,610,2019-09-21T08:00:00Z,F
0.0185972872,8,3,3,2,HAL,2019,650,2019-08-03T08:00:00Z,S
3.8467410072,4,2,2,1,HAL,2019,649,2019-04-20T08:00:00Z,S
65.3969113694,1,1,1,1,POT,2019,620,2019-01-12T09:00:00Z,F
0.0874004864,1,1,1,1,POT,2019,620,2019-01-05T09:00:00Z,F
0.9580981693,3,2,1,1,JIG,2019,620,2019-03-30T08:00:00Z,S
13.0870655732,2,1,1,1,HAL,2019,640,2019-02-23T09:00:00Z,F
8.6770368984,9,4,3,3,JIG,2019,610,2019-09-14T08:00:00Z,S
0.6538683523,3,2,1,1,TRW,2019,620,2019-03-02T09:00:00Z,F
3.4996039894,3,2,1,1,TRW,2019,620,2019-03-30T08:00:00Z,F
0.2702068262,10,4,4,3,HAL,2020,640,2020-10-17T08:00:00Z,F
12.3976035352,5,3,2,2,HAL,2020,659,2020-05-09T08:00:00Z,S
0.0202178796,10,4,4,3,HAL,2020,640,2020-10-24T08:00:00Z,S
12.4302823354,5,3,2,2,JIG,2020,630,2020-05-09T08:00:00Z,S
53.8574381637,2,1,1,1,POT,2020,630,2020-02-15T09:00:00Z,S
0.2513457149,5,3,2,2,HAL,2020,630,2020-05-30T08:00:00Z,S
2.8164383381,7,3,3,2,JIG,2020,630,2020-07-04T08:00:00Z,S
12.731560239,5,3,2,2,JIG,2020,630,2020-05-30T08:00:00Z,S
1.175711423,2,1,1,1,TRW,2020,630,2020-02-15T09:00:00Z,S
4.0031263195,3,2,1,1,TRW,2020,620,2020-03-14T08:00:00Z,F
0.2936103411,3,2,1,1,TRW,2020,630,2020-03-14T08:00:00Z,S
0.4155230104,8,3,3,2,HAL,2020,620,2020-08-22T08:00:00Z,F
0.3789583396,8,3,3,2,HAL,2020,620,2020-08-22T08:00:00Z,F
0.6060102951,8,3,3,2,HAL,2020,630,2020-08-15T08:00:00Z,F
1.035236643,10,4,4,3,HAL,2020,630,2020-10-10T08:00:00Z,F
0.3785276857,9,4,3,3,HAL,2020,630,2020-09-19T08:00:00Z,S
0.0610961151,9,4,3,3,HAL,2020,630,2020-09-19T08:00:00Z,S
0.8352579477,8,3,3,2,HAL,2020,630,2020-08-08T08:00:00Z,S
0.8352658429,10,4,4,3,POT,2020,630,2020-10-24T08:00:00Z,F
2.1306892992,8,3,3,2,HAL,2020,610,2020-08-22T08:00:00Z,F
7.831873972,4,2,2,1,JIG,2020,630,2020-04-18T08:00:00Z,S
8.6006667545,4,2,2,1,JIG,2020,630,2020-04-25T08:00:00Z,S
0.0698705362,8,3,3,2,HAL,2020,630,2020-08-22T08:00:00Z,F
0.600755676,7,3,3,2,HAL,2020,659,2020-07-18T08:00:00Z,S
0.0498125637,6,3,2,2,HAL,2020,659,2020-06-27T08:00:00Z,S
0.1365669231,8,3,3,2,HAL,2020,649,2020-08-29T08:00:00Z,S
0.9487791005,7,3,3,2,POT,2020,610,2020-07-11T08:00:00Z,F
2.576858254,10,4,4,3,TRW,2020,620,2020-10-17T08:00:00Z,S
0.1254641299,7,3,3,2,HAL,2020,610,2020-07-04T08:00:00Z,F
0.1789236761,6,3,2,2,HAL,2020,659,2020-06-13T08:00:00Z,S
0.2372518345,7,3,3,2,HAL,2020,650,2020-07-11T08:00:00Z,F
2.2612486829,3,2,1,1,HAL,2020,659,2020-03-21T08:00:00Z,S
0.9439755628,3,2,1,1,HAL,2020,630,2020-03-28T08:00:00Z,F
8.506593e-4,3,2,1,1,HAL,2020,630,2020-03-21T08:00:00Z,S
0.0011879212,4,2,2,1,HAL,2020,630,2020-04-04T08:00:00Z,S
0.2231729618,4,2,2,1,HAL,2020,659,2020-04-04T08:00:00Z,S
1.7084417762,6,3,2,2,HAL,2020,640,2020-06-27T08:00:00Z,F
48.8245901367,3,2,1,1,JIG,2020,630,2020-03-14T08:00:00Z,S
13.0009755929,3,2,1,1,JIG,2020,630,2020-03-07T09:00:00Z,S
0.1637468456,10,4,4,3,HAL,2020,649,2020-10-17T08:00:00Z,S
0.111388998,10,4,4,3,HAL,2020,649,2020-10-17T08:00:00Z,S
0.0845439682,10,4,4,3,HAL,2020,610,2020-10-31T08:00:00Z,S
1.3309956972,11,5,4,3,HAL,2020,630,2020-11-14T09:00:00Z,F
0.0754444451,6,3,2,2,HAL,2020,630,2020-06-27T08:00:00Z,S
0.4802636012,10,4,4,3,TRW,2020,620,2020-10-17T08:00:00Z,F
49.6184012229,1,1,1,1,TRW,2020,630,2020-01-25T09:00:00Z,F
0.1995806428,5,3,2,2,HAL,2020,650,2020-05-16T08:00:00Z,F
0.0444520523,4,2,2,1,HAL,2020,650,2020-04-25T08:00:00Z,F
1.2947807897,7,3,3,2,POT,2020,610,2020-07-25T08:00:00Z,F
4.3471839148,8,3,3,2,TRW,2020,610,2020-08-29T08:00:00Z,S
1.4368788013,10,4,4,3,POT,2020,620,2020-10-10T08:00:00Z,F
5.643524056,2,1,1,1,TRW,2020,630,2020-02-22T09:00:00Z,F
0.0096173546,2,1,1,1,TRW,2020,620,2020-02-22T09:00:00Z,F
0.0766571105,6,3,2,2,HAL,2020,630,2020-06-13T08:00:00Z,S
0.1168083545,9,4,3,3,POT,2020,610,2020-09-19T08:00:00Z,F
0.0371441208,10,4,4,3,POT,2020,620,2020-10-31T08:00:00Z,F
4.7450910593,9,4,3,3,HAL,2020,610,2020-09-26T08:00:00Z,F
0.1582944801,10,4,4,3,HAL,2020,620,2020-10-24T08:00:00Z,F
0.0204799168,8,3,3,2,HAL,2020,630,2020-08-29T08:00:00Z,S
1.5816056644,10,4,4,3,HAL,2020,630,2020-10-03T08:00:00Z,F
9.1685829156,7,3,3,2,JIG,2020,610,2020-07-11T08:00:00Z,S
0.0644101166,5,3,2,2,HAL,2020,650,2020-05-02T08:00:00Z,F
0.0027215542,4,2,2,1,HAL,2020,650,2020-04-04T08:00:00Z,F
52.5290234804,3,2,1,1,TRW,2020,630,2020-03-07T09:00:00Z,F
33.901179922,5,3,2,2,TRW,2020,620,2020-05-16T08:00:00Z,F
49.5356746349,6,3,2,2,TRW,2020,620,2020-06-13T08:00:00Z,F
0.0053790762,9,4,3,3,HAL,2020,650,2020-09-05T08:00:00Z,S
1.2460830393,10,4,4,3,HAL,2020,620,2020-10-17T08:00:00Z,F
0.0809326846,8,3,3,2,HAL,2020,640,2020-08-29T08:00:00Z,S
0.0539479672,1,1,1,1,HAL,2020,659,2020-01-11T09:00:00Z,S
2.3060971658,2,1,1,1,HAL,2020,659,2020-02-08T09:00:00Z,S
24.264923833,2,1,1,1,HAL,2020,659,2020-02-01T09:00:00Z,S
0.1953894592,12,5,4,3,HAL,2020,659,2020-12-31T09:00:00Z,S
4.5799315287,5,3,2,2,HAL,2020,649,2020-05-09T08:00:00Z,S
0.0013434031,4,2,2,1,HAL,2020,649,2020-04-04T08:00:00Z,S
0.0959654049,9,4,3,3,HAL,2020,620,2020-09-12T08:00:00Z,S
11.3506435925,5,3,2,2,HAL,2020,620,2020-05-02T08:00:00Z,F
0.0883961249,7,3,3,2,HAL,2020,650,2020-07-04T08:00:00Z,F
0.0371148148,7,3,3,2,HAL,2020,620,2020-07-25T08:00:00Z,F
5.8319019,5,3,2,2,TRW,2020,620,2020-05-09T08:00:00Z,F
40.4724207224,4,2,2,1,TRW,2020,620,2020-04-04T08:00:00Z,F
27.3018543484,5,3,2,2,TRW,2020,630,2020-05-09T08:00:00Z,F
16.6232346618,5,3,2,2,TRW,2020,620,2020-05-02T08:00:00Z,F
0.0579464252,8,3,3,2,HAL,2020,650,2020-08-22T08:00:00Z,F
0.0090174422,2,1,1,1,TRW,2020,620,2020-02-08T09:00:00Z,F
0.233276076,10,4,4,3,HAL,2020,630,2020-10-24T08:00:00Z,F
1.7023293774,4,2,2,1,TRW,2020,630,2020-04-11T08:00:00Z,F
0.3039068879,6,3,2,2,HAL,2020,610,2020-06-20T08:00:00Z,F
0.2658051287,10,4,4,3,HAL,2020,649,2020-10-24T08:00:00Z,S
0.0929864358,4,2,2,1,HAL,2020,650,2020-04-04T08:00:00Z,S
0.057606231,10,4,4,3,HAL,2020,650,2020-10-03T08:00:00Z,S
0.1419744118,5,3,2,2,HAL,2020,650,2020-05-02T08:00:00Z,S
3.497342374,2,1,1,1,HAL,2020,649,2020-02-15T09:00:00Z,S
4.4819,7,3,3,2,TRW,2020,620,2020-07-25T08:00:00Z,F
3.12,8,3,3,2,TRW,2020,630,2020-08-01T08:00:00Z,F
3.9682,7,3,3,2,TRW,2020,620,2020-07-18T08:00:00Z,F
0.17442,8,3,3,2,TRW,2020,630,2020-08-08T08:00:00Z,S
0.0140613635,6,3,2,2,HAL,2020,650,2020-06-27T08:00:00Z,F
5.8041309386,5,3,2,2,JIG,2020,620,2020-05-16T08:00:00Z,S
7.7015448502,11,5,4,3,HAL,2020,659,2020-11-28T09:00:00Z,S
0.3313225258,11,5,4,3,HAL,2020,659,2020-11-28T09:00:00Z,S
0.5686905755,12,5,4,3,HAL,2020,659,2020-12-12T09:00:00Z,S
0.0770026348,7,3,3,2,HAL,2020,610,2020-07-11T08:00:00Z,F
0.8456257756,7,3,3,2,HAL,2020,610,2020-07-11T08:00:00Z,F
0.4543095382,11,5,4,3,POT,2020,610,2020-11-07T09:00:00Z,F
0.5895034552,9,4,3,3,POT,2020,630,2020-09-26T08:00:00Z,F
0.2420702138,7,3,3,2,POT,2020,630,2020-07-11T08:00:00Z,F
0.651460607,7,3,3,2,POT,2020,620,2020-07-25T08:00:00Z,F
2.7868159794,5,3,2,2,HAL,2020,610,2020-05-23T08:00:00Z,F
0.2494758035,6,3,2,2,HAL,2020,610,2020-06-13T08:00:00Z,S
0.317514659,7,3,3,2,HAL,2020,610,2020-07-25T08:00:00Z,S
1.6987034256,2,1,1,1,HAL,2020,659,2020-02-22T09:00:00Z,S
2.7852720218,4,2,2,1,HAL,2020,659,2020-04-25T08:00:00Z,S
0.2932465413,10,4,4,3,HAL,2020,659,2020-10-10T08:00:00Z,S
4.08277e-5,9,4,3,3,HAL,2020,649,2020-09-26T08:00:00Z,S
0.0087619459,10,4,4,3,HAL,2020,640,2020-10-31T08:00:00Z,F
0.5280137671,11,5,4,3,HAL,2020,620,2020-11-14T09:00:00Z,S
0.1369848957,3,2,1,1,HAL,2020,620,2020-03-14T08:00:00Z,F
0.0072574779,5,3,2,2,HAL,2020,650,2020-05-30T08:00:00Z,F
1.0613135759,4,2,2,1,JIG,2020,610,2020-04-11T08:00:00Z,S
0.003628739,9,4,3,3,HAL,2020,649,2020-09-05T08:00:00Z,S
0.0780247869,7,3,3,2,POT,2020,650,2020-07-11T08:00:00Z,F
1.6208194844,2,1,1,1,HAL,2020,630,2020-02-29T09:00:00Z,S
18.5819853703,2,1,1,1,HAL,2020,630,2020-02-29T09:00:00Z,S
0.0100143584,10,4,4,3,POT,2020,620,2020-10-03T08:00:00Z,F
0.1020582832,6,3,2,2,HAL,2020,630,2020-06-20T08:00:00Z,S
0.6594875508,3,2,1,1,TRW,2020,620,2020-03-07T09:00:00Z,F
18.7338668687,10,4,4,3,TRW,2020,630,2020-10-24T08:00:00Z,F
3.8153808,8,3,3,2,TRW,2020,610,2020-08-22T08:00:00Z,F
0.0058967008,6,3,2,2,HAL,2020,650,2020-06-06T08:00:00Z,F
7.9855399587,3,2,1,1,JIG,2021,610,2021-03-20T08:00:00Z,S
17.8942189964,4,2,2,1,JIG,2021,610,2021-04-10T08:00:00Z,S
15.361044465,4,2,2,1,JIG,2021,610,2021-04-03T08:00:00Z,S
4.6627444237,3,2,1,1,JIG,2021,610,2021-03-13T09:00:00Z,S
0.2495403328,7,3,3,2,HAL,2021,659,2021-07-03T08:00:00Z,S
103.4574583427,11,5,4,3,TRW,2021,630,2021-11-06T08:00:00Z,F
157.2430345152,2,1,1,1,POT,2021,630,2021-02-27T09:00:00Z,S
0.0206366964,11,5,4,3,HAL,2021,650,2021-11-20T09:00:00Z,S
0.3098035888,7,3,3,2,HAL,2021,650,2021-07-31T08:00:00Z,F
0.9629580876,6,3,2,2,HAL,2021,630,2021-06-12T08:00:00Z,S
0.5351340114,7,3,3,2,HAL,2021,630,2021-07-31T08:00:00Z,S
31.3044089628,3,2,1,1,JIG,2021,630,2021-03-13T09:00:00Z,S
0.0753163887,12,5,4,3,HAL,2021,620,2021-12-11T09:00:00Z,S
71.72115,8,3,3,2,TRW,2021,630,2021-08-07T08:00:00Z,F
1.6543701898,6,3,2,2,HAL,2021,650,2021-06-05T08:00:00Z,S
97.9724311177,10,4,4,3,TRW,2021,630,2021-10-16T08:00:00Z,F
91.0406819513,11,5,4,3,TRW,2021,630,2021-11-13T09:00:00Z,F
87.4402601151,1,1,1,1,POT,2021,610,2021-01-30T09:00:00Z,S
0.0562893125,1,1,1,1,POT,2021,610,2021-01-16T09:00:00Z,F
0.8341995903,8,3,3,2,HAL,2021,630,2021-08-14T08:00:00Z,F
0.3109483766,9,4,3,3,HAL,2021,650,2021-09-25T08:00:00Z,S
0.0642110914,11,5,4,3,POT,2021,630,2021-11-06T08:00:00Z,F
21.508798469,4,2,2,1,TRW,2021,630,2021-04-17T08:00:00Z,F
127.9093918298,2,1,1,1,TRW,2021,630,2021-02-27T09:00:00Z,F
46.8697642987,6,3,2,2,TRW,2021,620,2021-06-19T08:00:00Z,F
32.3820265827,6,3,2,2,TRW,2021,630,2021-06-26T08:00:00Z,F
2.812272694,2,1,1,1,HAL,2021,659,2021-02-13T09:00:00Z,S
1.8085324708,4,2,2,1,HAL,2021,620,2021-04-24T08:00:00Z,F
0.1258487403,4,2,2,1,HAL,2021,630,2021-04-24T08:00:00Z,F
0.0328573995,5,3,2,2,HAL,2021,659,2021-05-01T08:00:00Z,S
0.024572401,10,4,4,3,POT,2021,659,2021-10-30T08:00:00Z,S
0.8337158607,3,2,1,1,HAL,2021,630,2021-03-06T09:00:00Z,S
0.7448866129,9,4,3,3,HAL,2021,610,2021-09-04T08:00:00Z,F
276.753247173,1,1,1,1,HAL,2021,630,2021-01-30T09:00:00Z,F
7.4439169378,10,4,4,3,TRW,2021,630,2021-10-23T08:00:00Z,F
6.3742506564,10,4,4,3,TRW,2021,630,2021-10-02T08:00:00Z,F
6.9646423477,11,5,4,3,TRW,2021,630,2021-11-13T09:00:00Z,F
1.0339475409,7,3,3,2,TRW,2021,630,2021-07-17T08:00:00Z,F
0.0037952261,6,3,2,2,POT,2021,650,2021-06-05T08:00:00Z,F
0.5225846952,9,4,3,3,HAL,2021,659,2021-09-25T08:00:00Z,S
0.2661383803,3,2,1,1,HAL,2021,640,2021-03-06T09:00:00Z,S
131.0102233269,3,2,1,1,HAL,2021,630,2021-03-20T08:00:00Z,S
2.1944885984,8,3,3,2,HAL,2021,630,2021-08-07T08:00:00Z,F
0.247624406,7,3,3,2,POT,2021,630,2021-07-24T08:00:00Z,F
0.0415277667,10,4,4,3,HAL,2021,610,2021-10-16T08:00:00Z,F
1.3903994689,3,2,1,1,HAL,2021,620,2021-03-27T08:00:00Z,S
0.6739248428,10,4,4,3,HAL,2021,610,2021-10-30T08:00:00Z,S
1.28162987,4,2,2,1,HAL,2021,620,2021-04-03T08:00:00Z,S
1.352118439,9,4,3,3,HAL,2021,610,2021-09-11T08:00:00Z,F
4.1625077353,11,5,4,3,HAL,2021,610,2021-11-13T09:00:00Z,F
65.7574710187,5,3,2,2,JIG,2021,630,2021-05-22T08:00:00Z,S
0.2442918906,9,4,3,3,HAL,2021,620,2021-09-04T08:00:00Z,S
2.0356751199,8,3,3,2,HAL,2021,620,2021-08-21T08:00:00Z,S
1.3452642509,9,4,3,3,TRW,2021,610,2021-09-18T08:00:00Z,S
0.7352732315,9,4,3,3,HAL,2021,659,2021-09-18T08:00:00Z,S
83.3809694262,3,2,1,1,TRW,2021,610,2021-03-20T08:00:00Z,F
0.0920792511,7,3,3,2,HAL,2021,640,2021-07-24T08:00:00Z,F
183.3556020685,1,1,1,1,POT,2021,630,2021-01-02T09:00:00Z,F
